Imagem,entropy_d1,homogeneity_d1,entropy_d2,homogeneity_d2,entropy_d4,homogeneity_d4,entropy_d8,homogeneity_d8
ROI_05_3.png,555.8641045642283,49.20888845800369,695.8054183914621,31.620863501296334,743.7840599358203,24.722857608476737,747.8639432793198,27.3442938707477
ROI_05_4.png,695.7708864522277,41.179911146123416,830.5391481066982,26.71915677493718,883.5940428867584,23.386640902991438,901.8944897765435,23.790730169917875
ROI_05_5.png,418.04888989901326,58.02550471673455,530.8562244531249,42.58747169659616,573.9421668162287,37.13328872456448,561.6197250810566,34.68100442436415
ROI_05_6.png,515.2428910693661,49.18281397735882,627.7797643639346,34.52898664375235,684.7705711967058,28.84383119607567,701.8441956972564,27.629828246649375
ROI_05_7.png,741.7092860225258,41.36012674761815,891.7017833834722,26.616422136862216,947.0241643844729,20.496284661182678,953.9052403563853,20.340059287427422
ROI_05_8.png,554.9977436836773,42.76269517907732,658.1794066549643,28.51686201353573,691.485860404825,27.03481177631941,705.7586979491824,27.35708220622563
ROI_05_9.png,490.9762731699691,52.53877382661598,635.8946197726054,34.00100241611304,700.599437109387,25.172792873986285,722.7257292132822,25.95647756303846
ROI_06_0.png,342.11094359862443,57.56381244818454,430.5362475051195,41.11377069979389,448.6842189230564,37.21565048488162,455.18118001480207,37.66756124388459
ROI_06_1.png,561.9521721098179,50.84795658150047,689.5757819852465,35.34425622007642,732.5383022253443,28.470485818204097,761.1426306826856,28.010918171185157
ROI_06_2.png,570.7367079741069,45.25796603388727,685.1325297535623,32.7573491212818,733.2331870672447,28.175908485344593,748.730153731161,25.72527878775776
ROI_06_3.png,622.570628375607,44.75300687668199,746.6671257647505,28.903543620532027,799.4890682048982,25.18899147159538,817.7133615030323,24.86443163329283
ROI_06_4.png,708.1321983225636,37.34893157595294,827.5754044342558,25.540817877904452,887.5389652675741,22.562153695757694,895.6668358087642,22.31168666954295
ROI_06_5.png,462.5038276135141,52.09123678902823,569.7807475165132,35.29019880232197,609.0534147360268,30.00399640357311,613.729309265276,30.997495501741653
ROI_06_6.png,537.0767666271189,46.409604543122626,671.625740420898,32.504268483546134,725.7873690964307,29.688875127839285,728.887367912974,29.19622873830441
ROI_06_7.png,608.2876846642205,39.549517565012785,721.5199593506236,29.4049933450889,764.2286592599099,25.002712567508688,760.5194855891498,27.117363976090665
ROI_06_8.png,650.3808978984105,39.683932037473774,770.8108298484058,27.332616000311234,822.5759877977675,25.627801764621466,838.7679280123876,23.497931537926757
ROI_06_9.png,641.1286996794536,42.34522642814453,777.5539586510281,29.769955836954395,827.4343677865935,28.269948574200644,828.7960650893876,26.240096171151166
ROI_07_0.png,648.9420010604671,48.15718499738149,802.1174828050849,30.550625803612242,899.658492741593,26.61516101447573,925.1743343545099,23.693552437814617
ROI_07_1.png,690.7515494797321,42.68133453426789,845.6041325133228,27.010035071515652,911.7968407813897,23.29009746600543,938.7948319184036,23.255031738624144
ROI_07_2.png,716.643114625174,48.03198970497975,889.486801427494,28.379690313606524,987.9719931662835,22.991720091337385,1018.8149942821117,21.142498829225318
ROI_07_3.png,617.3348422855786,43.28153390607788,741.1117228674769,30.258646485806203,785.184753555437,27.485789626029046,797.6791296984098,24.17315631212424
ROI_07_4.png,672.0642387060946,46.98869372137506,825.0838358372426,27.53453301548792,902.981980539097,23.751074463853314,934.0184499388141,22.20881472142387
ROI_07_5.png,688.5950215406873,46.29978698320744,843.7028782623988,31.717795178274148,907.0667488282592,23.889164470484488,942.6231834687187,21.895061719918004
ROI_07_6.png,622.6217622593725,43.98142720986945,773.5903128293844,29.507254195203686,862.5018980161404,23.23996245623504,911.4351594419481,21.10506540769689
ROI_07_7.png,692.6946605105389,44.72174653429893,862.5778535144776,28.93851297220668,944.7532578806872,23.661810750207586,957.3951249160032,22.03317208634355
ROI_07_8.png,510.38860622938637,49.48914260667207,641.1146312621051,32.72635085807884,675.7406460190577,28.21793687629622,687.2591572129281,29.169198476751948
ROI_07_9.png,639.9784800153018,50.3922748494494,810.4068629216257,34.13730710894663,885.9491813489886,24.307149607114752,894.5000683181704,22.85750275824526
ROI_08_0.png,864.0898975058209,32.20481739561119,1049.8940149265118,20.787582636109185,1159.258711813316,16.477792825054767,1209.8992990740235,16.709735480911313
ROI_08_1.png,750.1513544571627,36.36365895551536,898.3311053300719,24.416322326980364,957.6586070010957,18.23773758051731,972.7474005869906,19.746901419684235
ROI_08_2.png,764.8075735960651,35.84020964479116,915.5195177931407,23.865508153401525,979.6486513402008,19.79242861173335,995.335394086076,19.837695532195937
ROI_08_3.png,851.3153869377578,33.648937589916535,1019.3887114247443,20.596932910015642,1117.7540687985486,16.764034605526614,1144.2473905156648,15.075543778037444
ROI_08_4.png,884.2993400764364,35.215834434197205,1072.9657181437071,20.45140651787809,1164.3348801415123,16.29613683178708,1195.6643501823642,16.82143366305906
ROI_08_5.png,832.9123301709142,32.50345007024639,993.9377650979466,17.920000309927453,1069.4999024149442,15.063513325868755,1102.5168165316127,15.717908474151178
ROI_08_6.png,778.5857034702863,34.67686042462551,945.5796966184176,20.360260240955647,1034.1513727828262,18.944413754282046,1044.4874986798657,17.21552703761092
ROI_08_7.png,781.3223871153388,37.56269532541991,940.9897472818573,25.23496866665968,1014.9879842759034,19.877900599620972,1052.3315537859012,18.51812245964677
ROI_08_8.png,771.0536563177773,38.26835720220994,920.6131544938207,20.590889457182097,981.707951247629,19.433225134391492,1004.3380642456747,19.956171172954832
ROI_08_9.png,847.3524259795894,41.79712454286411,1030.0611957942767,27.45731197271421,1132.9125299154432,19.888135124897147,1168.3971520113678,17.631295997812103
ROI_09_0.png,546.4076844064437,51.47218711580891,674.9586281328545,34.83003886485447,725.7291321941005,30.902349854084477,763.5828898689656,26.521412918226304
ROI_09_1.png,421.52454448623354,57.96819960125296,540.7133270632607,39.23502203049056,576.9017451040992,33.17157205400698,584.7515639058568,33.97525693722882
ROI_09_2.png,512.4180278315669,48.05903144913299,642.1375824058395,33.177042805882124,691.3941815680706,28.870280150501607,722.4676223128577,29.71390560963912
ROI_09_3.png,542.0793530919487,50.5232707294127,692.0295682065622,31.748698753444813,745.711316846569,26.91119080694957,759.6024756320312,27.153638536382154
ROI_09_4.png,468.6804739723768,53.575761660098685,578.3175865642054,35.20644594722256,604.6941116770926,31.684906023713154,604.5014275883137,33.737794444016856
ROI_09_5.png,528.8255569358928,49.933084640967834,670.6942460117788,31.814397237868043,716.1799690949216,28.282122165496794,729.8164357915417,28.489379603170498
ROI_09_6.png,302.7670726909318,64.9535102966673,432.1361393401243,43.23573816291667,466.379574062252,37.83092213546327,499.86141270575905,36.31073578646376
ROI_09_7.png,355.81564979957847,55.11223931757171,483.8514959528387,37.28165140543809,525.8212196842907,34.086515757577345,496.1895342108536,34.407764351107204
ROI_09_8.png,475.2637708558276,53.55758894082213,604.1363430977342,35.526717937693185,665.3064725765573,31.044887547801864,675.5931819804288,30.018122033621353
ROI_09_9.png,393.58221025256637,56.31120639033135,536.816736698557,40.55478927703908,592.9251628233368,33.4787587274118,595.5966837360984,33.978439239491564
ROI_10_0.png,671.1422072844666,43.80957380193639,813.0038844790656,29.14782473947278,865.4209877532447,22.517338624069595,882.126614377649,23.04782856370442
ROI_10_1.png,648.794882066858,43.321531958248386,790.4749375305859,31.66944595148211,848.7962714875358,24.87816520216259,875.1599359939339,24.82714183220383
ROI_10_2.png,746.7716816669363,35.27440411772934,888.7104371876733,25.491691778031743,959.5498107556905,22.1982237319464,971.4608362990277,23.41039363202725
ROI_10_3.png,591.2153044495548,43.33214124917821,711.3073412471094,29.825933735799673,751.079904627638,27.019694741770063,758.1631347631168,28.710173990912267
ROI_10_4.png,592.2433652016427,45.538291272823635,732.8344606475517,29.590243185580015,791.2688608187975,24.26373634650306,823.3510521786679,25.37892540288143
ROI_10_5.png,726.4154082919054,40.96979682399012,863.9990067897979,26.244528892399817,927.1451175025503,23.0454277165547,940.725989451794,22.182060708163803
ROI_10_6.png,660.5414467085243,45.72099883678983,817.6716071522561,29.77296497053999,885.8355478359568,24.876807519335173,899.4756444751986,23.237787725299235
ROI_10_7.png,674.0358328396728,43.82143191222573,821.99023701193,28.94283011057624,897.7129896518443,23.4660249377733,944.9249060890807,21.67180874000018
ROI_10_8.png,760.4425881599966,37.259060881202245,899.933193823708,26.78931454729686,973.6495834960228,24.266848339115526,1009.1590218960838,21.973687233079072
ROI_10_9.png,777.9575108096515,35.044873486947935,920.7872879718104,23.87343328282647,980.6897237578135,21.926133815293795,1010.2238032680901,21.246534797152727
ROI_11_0.png,757.7115498805822,37.38344067879351,904.2238565760726,23.238048967176645,965.9830460497406,20.88639706454666,992.4489746876521,20.86281145893234
ROI_11_1.png,726.045600877335,41.85461926220142,868.3116824133504,26.022934201377193,951.064928725978,23.118771220731734,985.3093396677057,22.18677452591874
ROI_11_2.png,812.8785145282665,38.11957946843946,974.6644164782376,25.984434250819625,1056.792595281902,18.35847064652628,1087.955162862135,18.32453001867334
ROI_11_3.png,735.7384948774057,35.888495798003774,872.9019672429207,25.010917453916107,938.0257087368332,22.285658440077533,972.7491170935771,21.103870699359668
ROI_11_4.png,397.59544255837807,57.73213709943259,530.8303042882139,40.9353231244008,593.3391807428497,32.28117133778386,603.7192280960669,33.06536844727126
ROI_11_5.png,608.9433874833891,46.235967541861704,739.3425022023083,32.04102987687876,792.2850687403402,26.02322308184421,790.8537988122952,27.497159477712046
ROI_11_6.png,578.9781736032886,46.55656609938053,733.3187175781837,32.719239987549024,800.9862343341653,25.694461217683806,828.2165950398241,24.296504875252577
ROI_11_7.png,657.3452041339426,44.14080007014816,793.3279937958564,28.584341508401767,848.8044125076626,24.587328226661356,879.1531297310172,23.655489362549762
ROI_11_8.png,715.9596463442539,38.0670170031848,847.8853086126156,28.13219061142295,918.624756778416,23.476780447664925,944.4946818336301,20.858054071539314
ROI_11_9.png,587.4734593842691,43.795843778894096,721.9650854376148,32.52410157775948,785.7842970895488,26.334778942682036,797.741875566925,24.89830689168719
ROI_12_0.png,487.1450365425078,53.92403022449218,603.8647337839113,35.00196036782186,639.1132493786426,30.20897029347845,661.4919811292484,28.346845488191487
ROI_12_1.png,461.71676919491745,52.5876842246054,588.0030428572143,34.16473300963184,639.6434483838824,31.34439083742334,644.6638996514152,28.3715552498926
ROI_12_2.png,506.41390136249754,51.45993826339376,630.5378295556696,32.1774214899311,669.3237216493712,29.05156735042175,683.6557802572563,28.353213991012275
ROI_12_3.png,495.584987574612,51.89415896369954,618.248364805525,36.05585289750874,670.2166837072516,29.702693683969922,694.2179573289866,28.56501851658586
ROI_12_4.png,639.9366487019619,45.3331967900734,788.9014522503971,28.504416907673697,842.0861491782626,25.594243371526126,857.3279561394518,24.488937450384007
ROI_12_5.png,646.5768950670375,49.76589626353611,796.9565117212588,33.161526607851144,877.8621505000759,27.2018715617256,900.5663525341273,23.50726730519122
ROI_12_6.png,478.81862461893274,50.93600309927868,593.1103182623825,33.64070356806983,628.7488476578253,30.27871199708226,640.0435362735952,31.802102990613864
ROI_12_7.png,675.3400403425894,45.00987848023976,811.148605269252,28.46856463364502,865.4945393202651,27.271963596863813,884.6018759712624,24.808772742236165
ROI_12_8.png,565.8938730489589,51.88536301393869,700.5340004139247,32.738394794658845,759.3151213718863,26.940157529029428,781.508979692197,27.359997072552446
ROI_12_9.png,440.41894070515366,53.72265329451571,567.3185441764025,36.32503553679222,623.6964891488217,33.11231245213338,632.2932113105011,32.12980569056363
ROI_13_0.png,662.2713018466463,48.12313239490205,812.2692865869215,28.893007733931405,878.8975314428052,24.83294340796577,905.0207448510655,22.939891170398194
ROI_13_1.png,814.2478644819038,36.60820633935258,971.5713700593524,24.197365507578837,1041.9731514081097,21.08878329681914,1076.1232185515819,19.130609667033173
ROI_13_2.png,618.0292860172663,47.60346341270915,740.7874008616225,30.614111924409286,806.7839362629518,25.006223583641447,834.3418577646278,23.89880306093181
ROI_13_3.png,722.4940907093232,41.65315712493047,844.8837614987239,26.65846166714671,903.5982239199691,22.510575108360463,926.7767832310676,22.128260904441674
ROI_13_4.png,707.3511765356753,40.41885564448592,834.3802120170028,26.057253333667255,880.6115450295388,23.0067120307439,905.5819564001482,24.1783078239151
ROI_13_5.png,631.5034603635646,39.87108062912165,747.5328983459843,28.077897846318486,792.4511602355237,25.208359430534625,793.1086581963192,25.87572754433088
ROI_13_6.png,554.0274942090367,45.89292422189578,681.931415628884,32.28232918589638,724.7870957496193,27.32778196279274,739.0281978678089,26.214569289921865
ROI_13_7.png,542.5357491669618,45.52940862540568,664.4735892057752,34.4580536749915,707.4105036498062,29.7702182236236,720.9399048843039,27.436560454557927
ROI_13_8.png,667.8464124109497,41.47650710395184,802.4191782660507,28.56949974448643,866.0126209059437,24.0004999813237,881.6164142565119,23.38141205869607
ROI_13_9.png,590.7540129795709,43.563131818973645,726.464446758222,31.385492242086894,797.9900673854133,27.415590950271685,810.5896747709724,25.603265649762598
ROI_14_0.png,769.2734801744562,39.922980321371504,929.6939741723361,25.889441906711337,1017.2433931053201,22.063724950027577,1028.4648773445917,21.949514236076197
ROI_14_1.png,863.0509981736321,36.82130236168091,1040.8438188952096,20.900166813703898,1121.5471649209844,18.585380552386514,1140.0837111445712,17.073570130401286
ROI_14_2.png,766.1694746405334,41.90469985985807,931.8922321272178,26.60986915004849,1011.9082459193,21.945366076986932,1038.627511054559,19.22235153142445
ROI_14_3.png,827.3888753408229,35.038283028291886,998.4275270224341,19.851387812028264,1086.6841912951927,18.139704471949315,1121.4341763713774,15.88041110511542
ROI_14_4.png,800.554617676577,38.29710254020257,955.863440845718,25.7043012314462,1045.8478869824894,21.449112203778814,1059.443945089525,19.71987185510337
ROI_14_5.png,811.3198313350381,36.930891708860706,980.7376754236768,24.01604310496463,1073.6317532589958,18.811483762399362,1090.5277680019203,18.013171758160418
ROI_14_6.png,737.818381865827,40.51321560752446,891.2989810974193,26.56789497374421,974.8183721405433,23.477089369053818,998.4674645106733,21.346026272214253
ROI_14_7.png,705.895247830114,41.7878661868381,852.3082789503496,26.511527077264148,927.2977936655926,22.01967684842137,953.7761395767814,20.33659793664968
ROI_14_8.png,659.2081806007459,43.33391732490329,813.8279564059609,27.640234751937545,875.4235620683928,23.58568514102655,888.7774590336253,23.601327385474228
ROI_14_9.png,646.7784824639971,43.63918384384632,781.0014747074475,31.125825515655936,840.644563953716,25.66403502766986,844.4595234665162,23.08927950440222
ROI_15_0.png,798.6262127267913,30.692260496724778,958.9960432613578,17.64318429710905,1037.0014111234607,14.881336651243538,1066.4067519594219,14.652687739785552
ROI_15_1.png,885.907250979256,30.509718157007114,1062.097577019625,16.512166979766967,1161.8382091227338,11.983648458813814,1196.5995758728818,13.012030604305755
ROI_15_2.png,808.8014789888415,26.866708386079907,968.2218355274196,17.838069510354494,1059.9497794091305,13.54772055777827,1075.010081973289,11.406443812326032
ROI_15_3.png,913.6319046733352,25.71445946345227,1097.259966543982,15.570264286988518,1236.8950157448614,13.27822085964264,1325.1443058619275,10.519273651968678
ROI_15_4.png,811.1306895488531,29.334819240463407,997.6322209891924,18.677602171663324,1119.937919476665,13.110547636735319,1158.9319469439347,10.859748056047618
ROI_15_5.png,712.6052186371415,35.47078019805992,858.3205604213421,23.35120678808102,925.6502414345176,19.624070586156904,945.5458130494958,18.52849091566638
ROI_15_6.png,776.7502648165132,37.81888207151597,961.7359226459691,24.31273947781324,1073.854820217321,15.641933212848897,1139.0403726904365,11.171151930792291
ROI_15_7.png,796.4428053271578,21.24482178799593,943.752887813203,14.621061282835775,1006.5913840880711,13.662030520941858,1025.977591651347,12.483543207454595
ROI_15_8.png,765.2838149891578,24.994394455816447,903.0778875760503,14.748913708573177,974.0718257150372,13.17154277376647,1001.6833625024314,13.002971466374568
ROI_15_9.png,740.2105847031305,21.06735918610991,878.6469947329721,15.62912644208593,924.3096592190052,13.263198742341746,952.9102476265742,13.73605786113777
ROI_16_0.png,794.7084172252303,43.32144216995357,972.0821266706705,24.32928360060589,1064.8311946996246,20.239255230582,1120.2583593628674,19.323255412280492
ROI_16_1.png,645.7390719010244,52.8885928120729,809.1383112184831,31.296613459540993,877.4033416640168,24.79886767649666,893.3323593937398,24.324649214958058
ROI_16_2.png,673.5219684909665,43.266396960170965,823.7208343985052,27.980842266556337,896.2598935974402,23.64755572895917,900.4437598445767,22.94136654303974
ROI_16_3.png,761.8134582513361,39.12909594639937,916.4969446864156,26.01292026873522,980.2596463235694,22.875583732299003,994.2416245342556,20.634854192411876
ROI_16_4.png,824.9499411172782,34.98445807953924,979.3134920957913,22.77330705968493,1065.9775981250712,19.04094756925349,1090.5754615282437,18.927024524795087
ROI_16_5.png,781.0027066700046,38.07053033611881,921.6406290305886,23.676295176704826,1000.9305277669355,21.106587760812815,1021.2611543397795,19.048897509528246
ROI_16_6.png,834.6337059911641,34.17824915375026,983.9123763668258,22.164767534666886,1063.8121856534447,19.69895383986841,1080.1778255664922,17.9226812775597
ROI_16_7.png,766.1200533004665,39.03860363748936,912.0048826695228,24.037700669007513,973.8504444891403,21.280483504616633,989.3185410487902,20.206030952968128
ROI_16_8.png,555.7212239834919,50.3527030521591,674.6320289705807,35.60899306513209,723.101082081612,30.07556746266776,736.5463578940623,27.1365148517624
ROI_16_9.png,864.7580622014292,34.34802383778364,1028.8412871426722,23.282381740389404,1121.7332265667262,18.93860418079506,1170.4502615578194,17.58449567886276
ROI_17_0.png,818.0714895387597,31.056759230495775,963.7615752760673,21.153618159303164,1037.9193340137354,17.843665865935133,1061.3334381085235,18.571873776076615
ROI_17_1.png,834.1239397767001,27.738222152883562,968.9675682542829,19.438418718675486,1038.0530256913519,18.214297456717706,1057.085080212131,16.726114504250077
ROI_17_2.png,810.2685602527639,29.114056528468232,956.194743243838,20.867906793466204,1020.8846055397022,17.601204470693123,1036.784055300485,17.297612632619085
ROI_17_3.png,850.7371505777719,29.722501574079445,982.2115442493766,22.28732459237859,1039.5609694410527,20.16967283402778,1062.5900049890793,19.917724341726476
ROI_17_4.png,825.2395754122699,31.148558666558145,962.4643203110227,22.579501449503123,1030.0383779606989,20.376898806249073,1055.5217805276316,18.149971078356756
ROI_17_5.png,800.2380199584252,28.694459600381094,926.4099675557497,20.222741915042516,989.6159830725784,18.665038378935908,993.8721188061755,18.518075992107256
ROI_17_6.png,688.5400773777642,30.969725909774922,801.1436100748703,23.989695405310098,851.3856024839697,23.49438388147611,852.3440825544983,23.000366160589223
ROI_17_7.png,721.651994855086,31.982088332527287,844.7172442392994,23.043372230489865,900.8914705833257,21.150432495748724,911.6024749587174,21.332195399751036
ROI_17_8.png,828.3359163553001,29.532217585758943,970.9408100139569,19.702663070608786,1038.8671908157417,18.342204728860114,1064.7759039109728,17.866603357777187
ROI_17_9.png,738.1171200827181,30.67874308116912,856.9186789881493,23.18583445488092,911.2227149398587,20.434670918146967,940.1807091325356,20.216095678763374
ROI_18_0.png,739.3642394002217,31.144131204773362,859.452615474005,19.180680664406907,911.8886240593739,20.16574309532934,937.0375049801459,18.399360147407094
ROI_18_1.png,800.4748500124147,31.095432638619513,951.1679023758734,18.51740963308137,1012.4249092492155,16.25443808006016,1029.8801737135088,16.109733432503457
ROI_18_2.png,768.4075883252178,29.52071318593347,893.8381519842104,18.85507468501606,942.8617172451595,17.264719287132248,949.8316323373182,16.14025260107952
ROI_18_3.png,781.577556514023,28.623146410712472,917.793512167797,18.191493228812806,978.9784167990002,17.341969929578053,989.2732279887628,17.103467669898272
ROI_18_4.png,743.6620784625868,33.27615285249851,896.2790379732807,20.6856872347105,997.7075561767127,19.54844542383047,1039.5171476003627,17.94602917641693
ROI_18_5.png,792.8580515570975,24.00852233929903,923.7251124854047,17.544286252216487,990.2819168223724,17.094716503886318,1024.2883306416481,15.122209444175212
