ROI_18_0: Coordinates of top-left corner: (x=314, y=123)
ROI_19_0_RIM: Coordinates of top-left corner: (x=290, y=241)
ROI_19_1_RIM: Coordinates of top-left corner: (x=312, y=274)
ROI_19_2_RIM: Coordinates of top-left corner: (x=311, y=267)
ROI_19_3_RIM: Coordinates of top-left corner: (x=264, y=224)
ROI_19_4_RIM: Coordinates of top-left corner: (x=268, y=222)
ROI_19_5_RIM: Coordinates of top-left corner: (x=276, y=222)
ROI_19_6_RIM: Coordinates of top-left corner: (x=276, y=220)
ROI_19_7_RIM: Coordinates of top-left corner: (x=271, y=222)
ROI_19_8_RIM: Coordinates of top-left corner: (x=271, y=221)
ROI_19_9_RIM: Coordinates of top-left corner: (x=272, y=223)
ROI_20_0_RIM: Coordinates of top-left corner: (x=322, y=196)
ROI_20_1_RIM: Coordinates of top-left corner: (x=314, y=197)
ROI_20_2_RIM: Coordinates of top-left corner: (x=312, y=195)
ROI_20_3_RIM: Coordinates of top-left corner: (x=311, y=201)
ROI_20_4_RIM: Coordinates of top-left corner: (x=305, y=202)
ROI_20_5_RIM: Coordinates of top-left corner: (x=297, y=206)
ROI_20_6_RIM: Coordinates of top-left corner: (x=288, y=206)
ROI_20_7_RIM: Coordinates of top-left corner: (x=289, y=202)
ROI_20_8_RIM: Coordinates of top-left corner: (x=299, y=207)
ROI_20_9_RIM: Coordinates of top-left corner: (x=301, y=207)
ROI_21_0_RIM: Coordinates of top-left corner: (x=274, y=247)
ROI_21_1_RIM: Coordinates of top-left corner: (x=290, y=190)
ROI_21_2_RIM: Coordinates of top-left corner: (x=298, y=191)
ROI_21_3_RIM: Coordinates of top-left corner: (x=283, y=188)
ROI_21_4_RIM: Coordinates of top-left corner: (x=299, y=187)
ROI_21_5_RIM: Coordinates of top-left corner: (x=305, y=180)
ROI_21_6_RIM: Coordinates of top-left corner: (x=292, y=189)
ROI_21_7_RIM: Coordinates of top-left corner: (x=298, y=183)
ROI_21_8_RIM: Coordinates of top-left corner: (x=289, y=187)
ROI_21_9_RIM: Coordinates of top-left corner: (x=299, y=185)
ROI_22_0_RIM: Coordinates of top-left corner: (x=295, y=238)
ROI_22_1_RIM: Coordinates of top-left corner: (x=285, y=236)
ROI_22_2_RIM: Coordinates of top-left corner: (x=291, y=238)
ROI_22_3_RIM: Coordinates of top-left corner: (x=269, y=243)
ROI_22_4_RIM: Coordinates of top-left corner: (x=282, y=245)
ROI_22_5_RIM: Coordinates of top-left corner: (x=279, y=239)
ROI_22_6_RIM: Coordinates of top-left corner: (x=282, y=237)
ROI_22_7_RIM: Coordinates of top-left corner: (x=267, y=237)
ROI_22_8_RIM: Coordinates of top-left corner: (x=273, y=245)
ROI_22_9_RIM: Coordinates of top-left corner: (x=273, y=234)
ROI_23_0_RIM: Coordinates of top-left corner: (x=301, y=296)
ROI_23_1_RIM: Coordinates of top-left corner: (x=304, y=290)
ROI_23_2_RIM: Coordinates of top-left corner: (x=302, y=293)
ROI_23_3_RIM: Coordinates of top-left corner: (x=309, y=290)
ROI_23_4_RIM: Coordinates of top-left corner: (x=299, y=290)
ROI_23_5_RIM: Coordinates of top-left corner: (x=310, y=289)
ROI_23_6_RIM: Coordinates of top-left corner: (x=312, y=291)
ROI_23_7_RIM: Coordinates of top-left corner: (x=309, y=293)
ROI_23_8_RIM: Coordinates of top-left corner: (x=307, y=289)
ROI_23_9_RIM: Coordinates of top-left corner: (x=321, y=270)
ROI_24_0_RIM: Coordinates of top-left corner: (x=275, y=195)
ROI_24_1_RIM: Coordinates of top-left corner: (x=265, y=190)
ROI_24_2_RIM: Coordinates of top-left corner: (x=268, y=194)
ROI_24_3_RIM: Coordinates of top-left corner: (x=267, y=192)
ROI_24_4_RIM: Coordinates of top-left corner: (x=270, y=201)
ROI_24_5_RIM: Coordinates of top-left corner: (x=276, y=200)
ROI_24_6_RIM: Coordinates of top-left corner: (x=278, y=204)
ROI_24_7_RIM: Coordinates of top-left corner: (x=279, y=202)
ROI_24_8_RIM: Coordinates of top-left corner: (x=283, y=207)
ROI_24_9_RIM: Coordinates of top-left corner: (x=280, y=203)
ROI_25_0_RIM: Coordinates of top-left corner: (x=287, y=218)
ROI_25_1_RIM: Coordinates of top-left corner: (x=279, y=215)
ROI_25_2_RIM: Coordinates of top-left corner: (x=282, y=216)
ROI_25_3_RIM: Coordinates of top-left corner: (x=315, y=217)
ROI_25_4_RIM: Coordinates of top-left corner: (x=307, y=224)
ROI_25_5_RIM: Coordinates of top-left corner: (x=270, y=222)
ROI_25_6_RIM: Coordinates of top-left corner: (x=258, y=223)
ROI_25_7_RIM: Coordinates of top-left corner: (x=275, y=219)
ROI_25_8_RIM: Coordinates of top-left corner: (x=279, y=222)
ROI_25_9_RIM: Coordinates of top-left corner: (x=279, y=222)
ROI_26_0_RIM: Coordinates of top-left corner: (x=233, y=139)
ROI_26_1_RIM: Coordinates of top-left corner: (x=239, y=139)
ROI_26_2_RIM: Coordinates of top-left corner: (x=262, y=151)
ROI_26_3_RIM: Coordinates of top-left corner: (x=244, y=143)
ROI_26_4_RIM: Coordinates of top-left corner: (x=259, y=145)
ROI_26_5_RIM: Coordinates of top-left corner: (x=264, y=148)
ROI_26_6_RIM: Coordinates of top-left corner: (x=265, y=148)
ROI_26_7_RIM: Coordinates of top-left corner: (x=246, y=146)
ROI_26_8_RIM: Coordinates of top-left corner: (x=265, y=148)
ROI_26_9_RIM: Coordinates of top-left corner: (x=246, y=141)
ROI_27_0_RIM: Coordinates of top-left corner: (x=235, y=171)
ROI_27_1_RIM: Coordinates of top-left corner: (x=255, y=184)
ROI_27_2_RIM: Coordinates of top-left corner: (x=259, y=187)
ROI_27_3_RIM: Coordinates of top-left corner: (x=290, y=253)
ROI_27_4_RIM: Coordinates of top-left corner: (x=296, y=255)
ROI_27_5_RIM: Coordinates of top-left corner: (x=294, y=251)
ROI_27_6_RIM: Coordinates of top-left corner: (x=305, y=257)
ROI_27_7_RIM: Coordinates of top-left corner: (x=303, y=250)
ROI_27_8_RIM: Coordinates of top-left corner: (x=310, y=250)
ROI_27_9_RIM: Coordinates of top-left corner: (x=308, y=254)
ROI_28_0_RIM: Coordinates of top-left corner: (x=223, y=162)
ROI_28_1_RIM: Coordinates of top-left corner: (x=229, y=159)
ROI_28_2_RIM: Coordinates of top-left corner: (x=208, y=159)
ROI_28_3_RIM: Coordinates of top-left corner: (x=205, y=159)
ROI_28_4_RIM: Coordinates of top-left corner: (x=206, y=154)
ROI_28_5_RIM: Coordinates of top-left corner: (x=221, y=158)
ROI_28_6_RIM: Coordinates of top-left corner: (x=224, y=157)
ROI_28_7_RIM: Coordinates of top-left corner: (x=209, y=159)
ROI_28_8_RIM: Coordinates of top-left corner: (x=227, y=161)
ROI_28_9_RIM: Coordinates of top-left corner: (x=226, y=154)
ROI_29_0_RIM: Coordinates of top-left corner: (x=262, y=166)
ROI_29_1_RIM: Coordinates of top-left corner: (x=256, y=165)
ROI_29_2_RIM: Coordinates of top-left corner: (x=280, y=182)
ROI_29_3_RIM: Coordinates of top-left corner: (x=249, y=202)
ROI_29_4_RIM: Coordinates of top-left corner: (x=244, y=157)
ROI_29_5_RIM: Coordinates of top-left corner: (x=256, y=161)
ROI_29_6_RIM: Coordinates of top-left corner: (x=256, y=160)
ROI_29_7_RIM: Coordinates of top-left corner: (x=248, y=160)
ROI_29_8_RIM: Coordinates of top-left corner: (x=249, y=162)
ROI_29_9_RIM: Coordinates of top-left corner: (x=254, y=161)
ROI_30_0_RIM: Coordinates of top-left corner: (x=233, y=213)
ROI_30_1_RIM: Coordinates of top-left corner: (x=209, y=207)
ROI_30_2_RIM: Coordinates of top-left corner: (x=221, y=210)
ROI_30_3_RIM: Coordinates of top-left corner: (x=226, y=204)
ROI_30_4_RIM: Coordinates of top-left corner: (x=228, y=208)
ROI_30_5_RIM: Coordinates of top-left corner: (x=223, y=207)
ROI_30_6_RIM: Coordinates of top-left corner: (x=225, y=204)
ROI_30_7_RIM: Coordinates of top-left corner: (x=229, y=204)
ROI_30_8_RIM: Coordinates of top-left corner: (x=240, y=214)
ROI_30_9_RIM: Coordinates of top-left corner: (x=235, y=205)
ROI_31_0_RIM: Coordinates of top-left corner: (x=245, y=188)
ROI_31_1_RIM: Coordinates of top-left corner: (x=299, y=232)
ROI_31_2_RIM: Coordinates of top-left corner: (x=293, y=241)
ROI_31_3_RIM: Coordinates of top-left corner: (x=295, y=234)
ROI_31_4_RIM: Coordinates of top-left corner: (x=298, y=238)
ROI_31_5_RIM: Coordinates of top-left corner: (x=300, y=232)
ROI_31_6_RIM: Coordinates of top-left corner: (x=304, y=244)
ROI_31_7_RIM: Coordinates of top-left corner: (x=302, y=243)
ROI_31_8_RIM: Coordinates of top-left corner: (x=298, y=238)
ROI_31_9_RIM: Coordinates of top-left corner: (x=293, y=239)
ROI_32_0_RIM: Coordinates of top-left corner: (x=309, y=214)
ROI_32_1_RIM: Coordinates of top-left corner: (x=298, y=210)
ROI_32_2_RIM: Coordinates of top-left corner: (x=296, y=213)
ROI_32_3_RIM: Coordinates of top-left corner: (x=295, y=216)
ROI_32_4_RIM: Coordinates of top-left corner: (x=279, y=213)
ROI_32_5_RIM: Coordinates of top-left corner: (x=290, y=211)
ROI_32_6_RIM: Coordinates of top-left corner: (x=308, y=211)
ROI_32_7_RIM: Coordinates of top-left corner: (x=284, y=215)
ROI_32_8_RIM: Coordinates of top-left corner: (x=249, y=217)
ROI_32_9_RIM: Coordinates of top-left corner: (x=287, y=212)
ROI_33_0_RIM: Coordinates of top-left corner: (x=304, y=199)
ROI_33_1_RIM: Coordinates of top-left corner: (x=294, y=199)
ROI_33_2_RIM: Coordinates of top-left corner: (x=320, y=210)
ROI_33_3_RIM: Coordinates of top-left corner: (x=322, y=211)
ROI_33_4_RIM: Coordinates of top-left corner: (x=309, y=203)
ROI_33_5_RIM: Coordinates of top-left corner: (x=314, y=206)
ROI_33_6_RIM: Coordinates of top-left corner: (x=301, y=199)
ROI_33_7_RIM: Coordinates of top-left corner: (x=298, y=203)
ROI_33_8_RIM: Coordinates of top-left corner: (x=295, y=196)
ROI_33_9_RIM: Coordinates of top-left corner: (x=305, y=195)
ROI_34_0_RIM: Coordinates of top-left corner: (x=233, y=203)
ROI_34_1_RIM: Coordinates of top-left corner: (x=244, y=267)
ROI_34_2_RIM: Coordinates of top-left corner: (x=244, y=260)
ROI_34_3_RIM: Coordinates of top-left corner: (x=224, y=194)
ROI_34_4_RIM: Coordinates of top-left corner: (x=226, y=199)
ROI_34_5_RIM: Coordinates of top-left corner: (x=242, y=210)
ROI_34_6_RIM: Coordinates of top-left corner: (x=247, y=213)
ROI_34_7_RIM: Coordinates of top-left corner: (x=268, y=241)
ROI_34_8_RIM: Coordinates of top-left corner: (x=247, y=207)
ROI_34_9_RIM: Coordinates of top-left corner: (x=213, y=190)
ROI_35_0_RIM: Coordinates of top-left corner: (x=205, y=238)
ROI_35_1_RIM: Coordinates of top-left corner: (x=202, y=235)
ROI_35_2_RIM: Coordinates of top-left corner: (x=193, y=228)
ROI_35_3_RIM: Coordinates of top-left corner: (x=201, y=236)
ROI_35_4_RIM: Coordinates of top-left corner: (x=206, y=231)
ROI_35_5_RIM: Coordinates of top-left corner: (x=208, y=239)
ROI_35_6_RIM: Coordinates of top-left corner: (x=208, y=239)
ROI_35_7_RIM: Coordinates of top-left corner: (x=205, y=238)
ROI_35_8_RIM: Coordinates of top-left corner: (x=204, y=230)
ROI_35_9_RIM: Coordinates of top-left corner: (x=206, y=239)
ROI_36_0_RIM: Coordinates of top-left corner: (x=249, y=218)
ROI_36_1_RIM: Coordinates of top-left corner: (x=263, y=225)
ROI_36_2_RIM: Coordinates of top-left corner: (x=262, y=221)
ROI_36_3_RIM: Coordinates of top-left corner: (x=254, y=217)
ROI_36_4_RIM: Coordinates of top-left corner: (x=248, y=219)
ROI_36_5_RIM: Coordinates of top-left corner: (x=257, y=225)
ROI_36_6_RIM: Coordinates of top-left corner: (x=274, y=229)
ROI_36_7_RIM: Coordinates of top-left corner: (x=264, y=227)
ROI_36_8_RIM: Coordinates of top-left corner: (x=264, y=225)
ROI_36_9_RIM: Coordinates of top-left corner: (x=266, y=227)
ROI_37_0_RIM: Coordinates of top-left corner: (x=228, y=186)
ROI_37_1_RIM: Coordinates of top-left corner: (x=225, y=189)
ROI_37_2_RIM: Coordinates of top-left corner: (x=229, y=190)
ROI_37_3_RIM: Coordinates of top-left corner: (x=238, y=193)
ROI_37_4_RIM: Coordinates of top-left corner: (x=241, y=196)
ROI_37_5_RIM: Coordinates of top-left corner: (x=243, y=199)
ROI_37_6_RIM: Coordinates of top-left corner: (x=229, y=190)
ROI_37_7_RIM: Coordinates of top-left corner: (x=241, y=198)
ROI_37_8_RIM: Coordinates of top-left corner: (x=244, y=196)
ROI_37_9_RIM: Coordinates of top-left corner: (x=277, y=267)
ROI_38_0_RIM: Coordinates of top-left corner: (x=219, y=190)
ROI_38_1_RIM: Coordinates of top-left corner: (x=235, y=198)
ROI_38_2_RIM: Coordinates of top-left corner: (x=239, y=205)
ROI_38_3_RIM: Coordinates of top-left corner: (x=230, y=192)
ROI_38_4_RIM: Coordinates of top-left corner: (x=231, y=195)
ROI_38_5_RIM: Coordinates of top-left corner: (x=236, y=194)
ROI_38_6_RIM: Coordinates of top-left corner: (x=241, y=197)
ROI_38_7_RIM: Coordinates of top-left corner: (x=247, y=204)
ROI_38_8_RIM: Coordinates of top-left corner: (x=243, y=199)
ROI_38_9_RIM: Coordinates of top-left corner: (x=219, y=194)
ROI_39_0_RIM: Coordinates of top-left corner: (x=283, y=183)
ROI_39_1_RIM: Coordinates of top-left corner: (x=272, y=185)
ROI_39_2_RIM: Coordinates of top-left corner: (x=258, y=189)
ROI_39_3_RIM: Coordinates of top-left corner: (x=265, y=180)
ROI_39_4_RIM: Coordinates of top-left corner: (x=270, y=185)
ROI_39_5_RIM: Coordinates of top-left corner: (x=272, y=182)
ROI_39_6_RIM: Coordinates of top-left corner: (x=259, y=189)
ROI_39_7_RIM: Coordinates of top-left corner: (x=295, y=185)
ROI_39_8_RIM: Coordinates of top-left corner: (x=299, y=185)
ROI_39_9_RIM: Coordinates of top-left corner: (x=265, y=186)
ROI_40_0_RIM: Coordinates of top-left corner: (x=200, y=210)
ROI_40_1_RIM: Coordinates of top-left corner: (x=249, y=268)
ROI_40_2_RIM: Coordinates of top-left corner: (x=196, y=197)
ROI_40_3_RIM: Coordinates of top-left corner: (x=194, y=199)
ROI_40_4_RIM: Coordinates of top-left corner: (x=239, y=268)
ROI_40_5_RIM: Coordinates of top-left corner: (x=236, y=266)
ROI_40_6_RIM: Coordinates of top-left corner: (x=238, y=265)
ROI_40_7_RIM: Coordinates of top-left corner: (x=257, y=275)
ROI_40_8_RIM: Coordinates of top-left corner: (x=257, y=270)
ROI_40_9_RIM: Coordinates of top-left corner: (x=257, y=269)
ROI_41_0_RIM: Coordinates of top-left corner: (x=264, y=315)
ROI_41_1_RIM: Coordinates of top-left corner: (x=259, y=320)
ROI_41_2_RIM: Coordinates of top-left corner: (x=264, y=319)
ROI_41_3_RIM: Coordinates of top-left corner: (x=266, y=318)
ROI_41_4_RIM: Coordinates of top-left corner: (x=266, y=321)
ROI_41_5_RIM: Coordinates of top-left corner: (x=266, y=324)
ROI_41_6_RIM: Coordinates of top-left corner: (x=271, y=320)
ROI_41_7_RIM: Coordinates of top-left corner: (x=276, y=320)
ROI_41_8_RIM: Coordinates of top-left corner: (x=266, y=319)
ROI_41_9_RIM: Coordinates of top-left corner: (x=266, y=319)
ROI_42_0_RIM: Coordinates of top-left corner: (x=264, y=251)
ROI_42_1_RIM: Coordinates of top-left corner: (x=263, y=244)
ROI_42_2_RIM: Coordinates of top-left corner: (x=260, y=243)
ROI_42_3_RIM: Coordinates of top-left corner: (x=263, y=249)
ROI_42_4_RIM: Coordinates of top-left corner: (x=265, y=246)
ROI_42_5_RIM: Coordinates of top-left corner: (x=268, y=241)
ROI_42_6_RIM: Coordinates of top-left corner: (x=258, y=245)
ROI_42_7_RIM: Coordinates of top-left corner: (x=271, y=241)
ROI_42_8_RIM: Coordinates of top-left corner: (x=261, y=244)
ROI_42_9_RIM: Coordinates of top-left corner: (x=270, y=238)
ROI_43_0_RIM: Coordinates of top-left corner: (x=174, y=234)
ROI_43_1_RIM: Coordinates of top-left corner: (x=176, y=229)
